,negative,neutral,positive,total
photographer,0.0,1.0,0.0,1.0
photographic,1.0,0.0,0.0,1.0
photographs,0.0,1.0,0.0,1.0
photonically,0.0,0.0,1.0,1.0
photos,0.0,0.0,1.0,1.0
photosmart,0.0,0.0,1.0,1.0
php,0.0,0.0,1.0,1.0
phrased,1.0,0.0,0.0,1.0
phrggi,0.0,0.0,1.0,1.0
phucked,0.0,0.0,1.0,1.0
phwoar,0.0,0.0,1.0,1.0
phx,18.0,0.0,1.0,19.0
physical,8.0,2.0,6.0,16.0
physically,4.0,2.0,2.0,8.0
pi,2.0,0.0,0.0,2.0
pianist,1.0,0.0,0.0,1.0
piano,0.0,0.0,3.0,3.0
piawaugh,0.0,0.0,2.0,2.0
pibby,0.0,0.0,1.0,1.0
pic,2.0,0.0,1.0,3.0
picaresque,1.0,0.0,0.0,1.0
piccoli,1.0,0.0,0.0,1.0
pick,70.0,36.0,110.0,216.0
picked,39.0,15.0,43.0,97.0
pickguard,0.0,0.0,1.0,1.0
picking,3.0,13.0,46.0,62.0
pickle,0.0,0.0,1.0,1.0
picknicole,0.0,0.0,1.0,1.0
picks,12.0,9.0,42.0,63.0
pickup,0.0,0.0,3.0,3.0
pickups,0.0,0.0,3.0,3.0
picky,1.0,0.0,9.0,10.0
picnic,1.0,0.0,1.0,2.0
pico,0.0,0.0,1.0,1.0
pictcom,0.0,0.0,1.0,1.0
picture,2.0,2.0,2.0,6.0
pictured,0.0,4.0,10.0,14.0
pictures,1.0,1.0,2.0,4.0
pid,1.0,0.0,0.0,1.0
pidgin,0.0,0.0,1.0,1.0
pie,0.0,0.0,2.0,2.0
piece,1.0,5.0,3.0,9.0
piecing,1.0,0.0,0.0,1.0
pierced,0.0,0.0,1.0,1.0
piercing,1.0,0.0,3.0,4.0
piercingly,1.0,0.0,0.0,1.0
piezo,0.0,0.0,1.0,1.0
pig,1.0,0.0,1.0,2.0
pigeon,0.0,0.0,2.0,2.0
piggy,0.0,0.0,2.0,2.0
pignose,0.0,8.0,2.0,10.0
pigs,0.0,0.0,1.0,1.0
pile,4.0,1.0,0.0,5.0
piles,1.0,0.0,0.0,1.0
pillage,0.0,1.0,0.0,1.0
pillow,0.0,0.0,2.0,2.0
pilot,6.0,0.0,0.0,6.0
pimental,1.0,0.0,0.0,1.0
pimp,0.0,0.0,1.0,1.0
pin,1.0,4.0,5.0,10.0
pinch,4.0,0.0,5.0,9.0
pinched,0.0,0.0,1.0,1.0
ping,1.0,0.0,5.0,6.0
pinging,0.0,0.0,1.0,1.0
pinhole,0.0,1.0,0.0,1.0
pink,3.0,5.0,9.0,17.0
pinnacle,1.0,0.0,0.0,1.0
pinned,1.0,0.0,1.0,2.0
pinocchio,1.0,0.0,0.0,1.0
pinochet,1.0,0.0,0.0,1.0
pins,4.0,8.0,10.0,22.0
pint,0.0,0.0,1.0,1.0
pinterest,0.0,1.0,0.0,1.0
pious,1.0,0.0,0.0,1.0
pip,0.0,0.0,1.0,1.0
pipe,2.0,1.0,1.0,4.0
piping,0.0,0.0,1.0,1.0
piquant,1.0,1.0,1.0,3.0
pique,1.0,0.0,0.0,1.0
pirates,0.0,0.0,1.0,1.0
piss,11.0,0.0,0.0,11.0
pisse,1.0,0.0,0.0,1.0
pissed,8.0,0.0,4.0,12.0
pissing,1.0,0.0,0.0,1.0
pistol,0.0,1.0,0.0,1.0
pistoled,1.0,0.0,0.0,1.0
pistols,4.0,0.0,0.0,4.0
pit,0.0,2.0,0.0,2.0
pitch,0.0,2.0,2.0,4.0
pitched,4.0,1.0,1.0,6.0
pithy,1.0,0.0,0.0,1.0
pitiful,2.0,0.0,1.0,3.0
pitifully,2.0,0.0,0.0,2.0
pitt,0.0,1.0,2.0,3.0
pitted,1.0,0.0,0.0,1.0
pitts,0.0,1.0,0.0,1.0
pittsburgh,3.0,0.0,0.0,3.0
pity,1.0,0.0,0.0,1.0
pitying,1.0,0.0,0.0,1.0
pitz,0.0,0.0,1.0,1.0
pivot,0.0,0.0,1.0,1.0
pivotal,1.0,1.0,0.0,2.0
pivotalcf,0.0,1.0,0.0,1.0
pivoted,0.0,0.0,1.0,1.0
pivoting,0.0,0.0,1.0,1.0
pivots,0.0,0.0,1.0,1.0
pixel,0.0,3.0,1.0,4.0
pixelated,0.0,2.0,2.0,4.0
pixie,0.0,0.0,2.0,2.0
pixiec,0.0,0.0,1.0,1.0
pixilated,1.0,0.0,0.0,1.0
pizza,0.0,0.0,2.0,2.0
pj,0.0,1.0,0.0,1.0
pl,3.0,2.0,2.0,7.0
place,9.0,5.0,17.0,31.0
placebo,0.0,0.0,2.0,2.0
placed,12.0,13.0,27.0,52.0
placeholder,0.0,1.0,0.0,1.0
places,1.0,0.0,0.0,1.0
placid,2.0,0.0,0.0,2.0
placing,21.0,0.0,6.0,27.0
plague,1.0,0.0,0.0,1.0
plagued,1.0,2.0,0.0,3.0
plaguing,1.0,0.0,0.0,1.0
plai,1.0,0.0,0.0,1.0
plain,16.0,2.0,13.0,31.0
plainly,3.0,1.0,0.0,4.0
plan,11.0,22.0,15.0,48.0
planb,1.0,0.0,0.0,1.0
plane,6.0,0.0,1.0,7.0
planes,1.0,0.0,0.0,1.0
planestrainsanda,0.0,1.0,0.0,1.0
planet,8.0,0.0,7.0,15.0
planing,0.0,1.0,0.0,1.0
planne,0.0,0.0,1.0,1.0
planned,11.0,2.0,19.0,32.0
planning,3.0,13.0,18.0,34.0
plans,0.0,0.0,2.0,2.0
planted,0.0,0.0,1.0,1.0
plastered,1.0,0.0,0.0,1.0
plastic,26.0,28.0,66.0,120.0
plasticky,0.0,1.0,1.0,2.0
plat,2.0,0.0,0.0,2.0
plate,4.0,0.0,0.0,4.0
plated,0.0,16.0,2.0,18.0
plates,0.0,0.0,2.0,2.0
plating,0.0,4.0,0.0,4.0
platinum,5.0,0.0,0.0,5.0
platinumeventually,1.0,0.0,0.0,1.0
platonic,0.0,1.0,0.0,1.0
plausible,1.0,1.0,0.0,2.0
play,126.0,183.0,352.0,661.0
playa,1.0,0.0,0.0,1.0
playability,0.0,0.0,1.0,1.0
playable,0.0,8.0,11.0,19.0
playback,0.0,0.0,1.0,1.0
played,66.0,42.0,104.0,212.0
playful,11.0,3.0,1.0,15.0
playfull,0.0,0.0,1.0,1.0
playfully,1.0,0.0,0.0,1.0
playin,0.0,0.0,3.0,3.0
playing,168.0,162.0,389.0,719.0
playingggg,0.0,0.0,1.0,1.0
playng,0.0,0.0,1.0,1.0
plays,30.0,18.0,47.0,95.0
playstore,0.0,4.0,0.0,4.0
plea,2.0,0.0,0.0,2.0
pleading,1.0,0.0,0.0,1.0
pleas,2.0,1.0,0.0,3.0
pleasant,37.0,5.0,24.0,66.0
pleasantly,3.0,1.0,18.0,22.0
please,135.0,62.0,76.0,273.0
pleased,26.0,5.0,70.0,101.0
pleaseeee,0.0,1.0,1.0,2.0
pleaseeeeee,0.0,0.0,1.0,1.0
pleasehurryup,1.0,0.0,0.0,1.0
pleasent,1.0,0.0,0.0,1.0
pleasently,0.0,0.0,1.0,1.0
pleases,0.0,0.0,1.0,1.0
pleasing,8.0,6.0,6.0,20.0
pleasingly,2.0,0.0,0.0,2.0
pleasue,0.0,1.0,0.0,1.0
pleasurable,5.0,1.0,1.0,7.0
pleasurably,0.0,1.0,0.0,1.0
pleasure,1.0,1.0,1.0,3.0
pleasuring,1.0,0.0,0.0,1.0
pledging,0.0,0.0,1.0,1.0
plentiful,0.0,1.0,0.0,1.0
plenty,6.0,0.0,12.0,18.0
plex,0.0,2.0,0.0,2.0
plexsquared,0.0,0.0,1.0,1.0
pliable,0.0,0.0,1.0,1.0
plinking,0.0,8.0,0.0,8.0
pllleeeeaaasssseee,0.0,0.0,1.0,1.0
plod,2.0,0.0,0.0,2.0
plodding,9.0,1.0,2.0,12.0
ploddingly,2.0,0.0,0.0,2.0
plods,1.0,1.0,0.0,2.0
plot,3.0,2.0,0.0,5.0
plotless,3.0,0.0,0.0,3.0
plotted,7.0,1.0,1.0,9.0
plotting,3.0,1.0,0.0,4.0
ploughing,1.0,0.0,0.0,1.0
plow,0.0,0.0,1.0,1.0
plowing,1.0,0.0,0.0,1.0
pls,10.0,1.0,4.0,15.0
plse,1.0,0.0,0.0,1.0
pluck,0.0,4.0,2.0,6.0
plucking,2.0,0.0,0.0,2.0
plucks,1.0,0.0,0.0,1.0
plucky,1.0,1.0,0.0,2.0
plug,4.0,36.0,38.0,78.0
pluged,0.0,0.0,1.0,1.0
plugged,16.0,36.0,61.0,113.0
plugging,4.0,4.0,13.0,21.0
plugs,0.0,5.0,0.0,5.0
plumbed,1.0,0.0,0.0,1.0
plumbing,1.0,0.0,0.0,1.0
plump,0.0,1.0,0.0,1.0
plundered,0.0,0.0,1.0,1.0
plundering,1.0,0.0,0.0,1.0
plunging,1.0,0.0,0.0,1.0
plunking,0.0,0.0,1.0,1.0
plurk,0.0,0.0,1.0,1.0
plus,1.0,5.0,8.0,14.0
plush,0.0,4.0,4.0,8.0
plutobob,0.0,0.0,1.0,1.0
plutonium,1.0,0.0,0.0,1.0
ply,0.0,0.0,1.0,1.0
plyable,0.0,0.0,1.0,1.0
plying,0.0,0.0,2.0,2.0
plympton,1.0,0.0,0.0,1.0
plywood,0.0,4.0,1.0,5.0
plz,6.0,0.0,1.0,7.0
pm,34.0,5.0,7.0,46.0
pmaniac,0.0,0.0,1.0,1.0
pmmp,0.0,0.0,2.0,2.0
pmt,0.0,0.0,1.0,1.0
pnr,1.0,0.0,0.0,1.0
po,1.0,0.0,0.0,1.0
pocket,0.0,0.0,2.0,2.0
pocketedward,0.0,0.0,1.0,1.0
podcast,0.0,0.0,3.0,3.0
podcasting,8.0,0.0,8.0,16.0
poem,1.0,0.0,0.0,1.0
poetic,12.0,5.0,0.0,17.0
poetically,1.0,2.0,1.0,4.0
poetry,0.0,0.0,1.0,1.0
pogue,1.0,0.0,0.0,1.0
poignancy,1.0,0.0,0.0,1.0
poignant,8.0,4.0,2.0,14.0
poin,0.0,0.0,1.0,1.0
point,11.0,1.0,6.0,18.0
pointed,6.0,1.0,10.0,17.0
pointedly,1.0,0.0,0.0,1.0
pointer,0.0,1.0,0.0,1.0
pointing,2.0,0.0,2.0,4.0
pointless,9.0,0.0,2.0,11.0
points,1.0,0.0,0.0,1.0
pointy,4.0,4.0,2.0,10.0
poised,1.0,1.0,1.0,3.0
poisoning,1.0,0.0,0.0,1.0
poke,1.0,0.0,1.0,2.0
poked,0.0,0.0,1.0,1.0
pokemon,4.0,1.0,0.0,5.0
pokes,1.0,0.0,1.0,2.0
pokey,1.0,0.0,0.0,1.0
poking,1.0,0.0,1.0,2.0
pokomon,0.0,0.0,1.0,1.0
polanski,5.0,0.0,0.0,5.0
polar,0.0,0.0,2.0,2.0
pole,0.0,0.0,2.0,2.0
polemic,1.0,0.0,0.0,1.0
polemical,2.0,0.0,0.0,2.0
police,2.0,0.0,0.0,2.0
polish,8.0,1.0,29.0,38.0
polished,5.0,7.0,14.0,26.0
polisher,0.0,0.0,1.0,1.0
polishes,0.0,0.0,2.0,2.0
polishing,54.0,1.0,8.0,63.0
polite,2.0,0.0,1.0,3.0
politely,2.0,0.0,1.0,3.0
political,34.0,5.0,7.0,46.0
politically,5.0,1.0,1.0,7.0
pollute,1.0,0.0,0.0,1.0
poly,0.0,0.0,1.0,1.0
polycoating,0.0,4.0,0.0,4.0
polymorphic,0.0,0.0,1.0,1.0
polyweb,0.0,0.0,4.0,4.0
polywebs,0.0,0.0,1.0,1.0
pompous,2.0,2.0,0.0,4.0
ponder,7.0,3.0,0.0,10.0
pondering,1.0,0.0,0.0,1.0
ponderous,7.0,2.0,0.0,9.0
ponderously,0.0,1.0,0.0,1.0
ponders,0.0,1.0,0.0,1.0
pontoonface,0.0,0.0,1.0,1.0
pony,0.0,0.0,1.0,1.0
poo,1.0,0.0,1.0,2.0
pooch,0.0,1.0,0.0,1.0
poof,0.0,0.0,1.0,1.0
pool,1.0,0.0,0.0,1.0
pooling,1.0,5.0,0.0,6.0
pooo,0.0,0.0,1.0,1.0
poop,1.0,0.0,1.0,2.0
pooped,0.0,0.0,1.0,1.0
poor,162.0,34.0,31.0,227.0
poorest,1.0,0.0,0.0,1.0
poorly,34.0,11.0,2.0,47.0
pop,18.0,26.0,30.0,74.0
popcorn,7.0,1.0,2.0,10.0
popped,1.0,9.0,10.0,20.0
popper,0.0,0.0,1.0,1.0
popping,2.0,7.0,4.0,13.0
poppy,0.0,0.0,4.0,4.0
pops,8.0,2.0,5.0,15.0
poptopvw,0.0,0.0,1.0,1.0
popular,19.0,6.0,24.0,49.0
populate,0.0,1.0,1.0,2.0
populated,2.0,0.0,1.0,3.0
populates,1.0,0.0,0.0,1.0
populating,1.0,0.0,1.0,2.0
populous,0.0,0.0,1.0,1.0
por,1.0,0.0,0.0,1.0
pore,1.0,0.0,0.0,1.0
porky,1.0,0.0,1.0,2.0
porn,5.0,0.0,0.0,5.0
porno,0.0,1.0,0.0,1.0
pornographic,1.0,0.0,0.0,1.0
porous,1.0,0.0,2.0,3.0
porphyriac,0.0,0.0,1.0,1.0
port,0.0,3.0,0.0,3.0
portability,0.0,0.0,1.0,1.0
portable,16.0,21.0,55.0,92.0
portal,1.0,0.0,0.0,1.0
portent,0.0,0.0,1.0,1.0
portentous,0.0,0.0,1.0,1.0
portla,0.0,1.0,0.0,1.0
portland,1.0,2.0,0.0,3.0
portmore,0.0,0.0,1.0,1.0
portray,5.0,1.0,0.0,6.0
portrayal,1.0,0.0,0.0,1.0
portrayed,3.0,1.0,0.0,4.0
portraying,2.0,0.0,1.0,3.0
portrays,6.0,0.0,0.0,6.0
ports,1.0,0.0,0.0,1.0
portsmouth,0.0,1.0,0.0,1.0
portuguese,2.0,0.0,0.0,2.0
pos,4.0,0.0,1.0,5.0
pose,1.0,2.0,1.0,4.0
posed,0.0,0.0,1.0,1.0
poses,2.0,0.0,0.0,2.0
posh,0.0,0.0,1.0,1.0
posing,2.0,0.0,1.0,3.0
positioned,0.0,0.0,2.0,2.0
positioning,0.0,0.0,1.0,1.0
positive,15.0,9.0,40.0,64.0
positively,5.0,0.0,4.0,9.0
posits,1.0,0.0,0.0,1.0
possess,3.0,1.0,1.0,5.0
possessed,2.0,0.0,0.0,2.0
possesses,3.0,1.0,0.0,4.0
possi,1.0,0.0,2.0,3.0
possiable,0.0,1.0,0.0,1.0
possib,1.0,0.0,0.0,1.0
possible,58.0,69.0,39.0,166.0
possibly,32.0,6.0,18.0,56.0
possibs,0.0,0.0,1.0,1.0
possitioning,0.0,0.0,2.0,2.0
post,9.0,1.0,15.0,25.0
postage,0.0,0.0,1.0,1.0
postal,0.0,0.0,1.0,1.0
postapocalyptic,1.0,0.0,0.0,1.0
postcard,1.0,0.0,0.0,1.0
posted,6.0,9.0,16.0,31.0
poster,2.0,0.0,0.0,2.0
posterous,0.0,0.0,1.0,1.0
posthumously,1.0,0.0,0.0,1.0
posting,6.0,0.0,7.0,13.0
postmodern,2.0,1.0,1.0,4.0
postpone,2.0,0.0,0.0,2.0
posts,0.0,0.0,2.0,2.0
pot,0.0,1.0,2.0,3.0
potable,1.0,0.0,0.0,1.0
potato,0.0,0.0,1.0,1.0
potc,0.0,0.0,1.0,1.0
potemkin,1.0,0.0,0.0,1.0
potent,7.0,2.0,1.0,10.0
potential,7.0,4.0,13.0,24.0
potentiall,0.0,1.0,0.0,1.0
potentially,11.0,1.0,4.0,16.0
pots,0.0,0.0,2.0,2.0
potty,1.0,0.0,1.0,2.0
pouch,0.0,0.0,5.0,5.0
pouches,0.0,1.0,1.0,2.0
pounded,0.0,0.0,2.0,2.0
pounding,1.0,0.0,2.0,3.0
pounds,1.0,0.0,0.0,1.0
pour,1.0,0.0,3.0,4.0
pouring,0.0,0.0,1.0,1.0
pours,1.0,0.0,1.0,2.0
pouting,1.0,0.0,0.0,1.0
pow,2.0,0.0,0.0,2.0
powaqqatsi,0.0,1.0,0.0,1.0
powder,0.0,0.0,1.0,1.0
powered,10.0,23.0,32.0,65.0
powerfast,0.0,1.0,0.0,1.0
powerful,51.0,12.0,11.0,74.0
powerfull,0.0,0.0,1.0,1.0
powerfully,3.0,0.0,0.0,3.0
powering,0.0,1.0,10.0,11.0
powerpuff,0.0,1.0,0.0,1.0
powers,0.0,0.0,1.0,1.0
ppc,0.0,0.0,1.0,1.0
ppi,0.0,1.0,0.0,1.0
ppl,4.0,1.0,1.0,6.0
pr,2.0,3.0,8.0,13.0
practic,4.0,0.0,0.0,4.0
practical,3.0,14.0,5.0,22.0
practically,5.0,1.0,10.0,16.0
practiced,1.0,0.0,0.0,1.0
practicing,0.0,4.0,25.0,29.0
practise,0.0,0.0,1.0,1.0
practising,0.0,0.0,1.0,1.0
prada,0.0,0.0,1.0,1.0
pragmatically,18.0,0.0,0.0,18.0
praise,0.0,2.0,2.0,4.0
praised,2.0,2.0,0.0,4.0
praises,2.0,0.0,0.0,2.0
praiseworthy,1.0,0.0,0.0,1.0
praising,0.0,0.0,1.0,1.0
prancing,0.0,0.0,1.0,1.0
prank,0.0,0.0,1.0,1.0
prankish,0.0,0.0,1.0,1.0
prankster,0.0,0.0,1.0,1.0
pratfalls,0.0,1.0,0.0,1.0
prawn,0.0,0.0,1.0,1.0
pray,1.0,1.0,2.0,4.0
prayin,0.0,0.0,1.0,1.0
praying,4.0,1.0,4.0,9.0
pre,9.0,7.0,6.0,22.0
preach,1.0,0.0,0.0,1.0
preaches,1.0,0.0,0.0,1.0
preaching,1.0,0.0,0.0,1.0
preachy,4.0,0.0,0.0,4.0
preamble,0.0,1.0,0.0,1.0
preamp,0.0,4.0,6.0,10.0
preamps,0.0,0.0,2.0,2.0
preboard,0.0,0.0,1.0,1.0
preboarding,2.0,0.0,0.0,2.0
prebooked,1.0,0.0,0.0,1.0
precarious,2.0,0.0,0.0,2.0
preceded,2.0,1.0,1.0,4.0
prechewed,1.0,0.0,0.0,1.0
precinct,0.0,0.0,1.0,1.0
precious,10.0,3.0,11.0,24.0
preciously,0.0,2.0,0.0,2.0
precipitously,0.0,1.0,0.0,1.0
precise,2.0,0.0,11.0,13.0
precisely,6.0,1.0,6.0,13.0
precludes,1.0,0.0,0.0,1.0
precocious,2.0,0.0,0.0,2.0
preconceived,0.0,0.0,1.0,1.0
predecessors,0.0,0.0,1.0,1.0
predicitve,0.0,0.0,1.0,1.0
predict,2.0,5.0,1.0,8.0
predictable,49.0,19.0,6.0,74.0
predictably,10.0,2.0,2.0,14.0
predicted,0.0,2.0,0.0,2.0
predictive,0.0,1.0,0.0,1.0
predisposed,2.0,0.0,0.0,2.0
predominantly,2.0,0.0,1.0,3.0
preemptive,1.0,1.0,0.0,2.0
preexisting,1.0,0.0,0.0,1.0
pref,1.0,2.0,0.0,3.0
prefabricated,1.0,0.0,0.0,1.0
preface,0.0,0.0,1.0,1.0
prefaced,0.0,0.0,1.0,1.0
prefer,44.0,70.0,92.0,206.0
preferable,1.0,4.0,0.0,5.0
preferably,2.0,1.0,0.0,3.0
prefere,0.0,1.0,0.0,1.0
preference,0.0,0.0,1.0,1.0
preferrable,0.0,0.0,1.0,1.0
preferred,15.0,12.0,13.0,40.0
preferring,1.0,0.0,0.0,1.0
prefers,0.0,2.0,2.0,4.0
preflight,2.0,0.0,0.0,2.0
preforming,0.0,0.0,2.0,2.0
pregnan,0.0,0.0,1.0,1.0
pregnant,3.0,1.0,2.0,6.0
pregnantwithtwins,1.0,0.0,0.0,1.0
prehistoric,1.0,0.0,0.0,1.0
preinstalled,0.0,1.0,1.0,2.0
preliminary,1.0,0.0,0.0,1.0
preloaded,0.0,2.0,0.0,2.0
prem,0.0,1.0,0.0,1.0
prematurely,0.0,0.0,2.0,2.0
premed,0.0,0.0,1.0,1.0
premi,0.0,1.0,0.0,1.0
premier,7.0,3.0,2.0,12.0
premiere,1.0,1.0,0.0,2.0
premise,1.0,0.0,0.0,1.0
premises,0.0,1.0,0.0,1.0
premium,5.0,5.0,5.0,15.0
preoccupied,1.0,0.0,0.0,1.0
preordained,2.0,0.0,0.0,2.0
prep,2.0,0.0,2.0,4.0
prepackaged,1.0,0.0,1.0,2.0
prepaid,4.0,0.0,0.0,4.0
prepare,3.0,2.0,2.0,7.0
prepared,12.0,1.0,11.0,24.0
preparing,0.0,0.0,5.0,5.0
preposterous,7.0,5.0,1.0,13.0
preposterously,1.0,0.0,0.0,1.0
preprogrammed,0.0,1.0,0.0,1.0
prepubescent,0.0,1.0,0.0,1.0
prerecorded,1.0,0.0,0.0,1.0
preschool,0.0,0.0,1.0,1.0
prescient,1.0,0.0,0.0,1.0
prescribed,1.0,0.0,0.0,1.0
present,9.0,10.0,15.0,34.0
presentday,0.0,0.0,1.0,1.0
presented,6.0,2.0,8.0,16.0
presenting,1.0,1.0,3.0,5.0
presently,0.0,0.0,2.0,2.0
presents,4.0,5.0,2.0,11.0
preserve,0.0,0.0,1.0,1.0
preserves,0.0,0.0,1.0,1.0
preserving,1.0,0.0,0.0,1.0
preset,0.0,0.0,1.0,1.0
presidential,1.0,0.0,0.0,1.0
presiding,1.0,0.0,0.0,1.0
presley,0.0,0.0,1.0,1.0
presonus,0.0,0.0,2.0,2.0
press,8.0,11.0,11.0,30.0
pressed,35.0,5.0,9.0,49.0
presses,1.0,0.0,0.0,1.0
pressie,0.0,0.0,1.0,1.0
pressing,18.0,0.0,2.0,20.0
presumably,1.0,0.0,2.0,3.0
presume,1.0,0.0,0.0,1.0
presumed,0.0,0.0,1.0,1.0
presumes,1.0,0.0,0.0,1.0
presuming,0.0,0.0,1.0,1.0
presuppose,0.0,1.0,0.0,1.0
presupposes,0.0,0.0,1.0,1.0
pret,0.0,0.0,1.0,1.0
preteen,2.0,1.0,0.0,3.0
pretend,4.0,4.0,3.0,11.0
pretended,1.0,0.0,0.0,1.0
pretending,0.0,0.0,1.0,1.0
pretends,7.0,0.0,1.0,8.0
pretentious,28.0,10.0,4.0,42.0
pretentiously,0.0,1.0,0.0,1.0
prett,0.0,0.0,1.0,1.0
prettier,0.0,1.0,4.0,5.0
prettiest,1.0,0.0,1.0,2.0
pretty,125.0,207.0,332.0,664.0
prev,1.0,0.0,0.0,1.0
prevail,1.0,0.0,0.0,1.0
prevails,1.0,0.0,1.0,2.0
prevalent,1.0,0.0,1.0,2.0
prevent,32.0,6.0,19.0,57.0
preventable,0.0,0.0,1.0,1.0
preventative,1.0,0.0,0.0,1.0
prevented,10.0,0.0,2.0,12.0
preventing,1.0,1.0,0.0,2.0
prevents,9.0,2.0,5.0,16.0
previous,30.0,36.0,18.0,84.0
previously,8.0,16.0,18.0,42.0
prewarned,0.0,0.0,1.0,1.0
prey,1.0,0.0,0.0,1.0
pri,0.0,1.0,1.0,2.0
priced,4.0,28.0,46.0,78.0
pricediscrim,1.0,0.0,0.0,1.0
priceless,2.0,1.0,3.0,6.0
pricey,1.0,2.0,10.0,13.0
pricier,0.0,0.0,2.0,2.0
pricing,2.0,0.0,2.0,4.0
prickly,1.0,0.0,0.0,1.0
pricy,0.0,4.0,1.0,5.0
pride,1.0,0.0,0.0,1.0
prigg,0.0,0.0,1.0,1.0
priggish,1.0,0.0,0.0,1.0
prim,1.0,0.0,0.0,1.0
prima,0.0,1.0,0.0,1.0
primal,2.0,0.0,0.0,2.0
primarily,6.0,5.0,17.0,28.0
primary,5.0,5.0,12.0,22.0
prime,4.0,49.0,15.0,68.0
primer,0.0,1.0,0.0,1.0
primitive,3.0,0.0,2.0,5.0
primrose,0.0,0.0,1.0,1.0
prin,1.0,0.0,0.0,1.0
princess,0.0,0.0,1.0,1.0
princesses,1.0,0.0,0.0,1.0
princesslele,0.0,0.0,1.0,1.0
princesslilly,0.0,0.0,1.0,1.0
principal,2.0,0.0,1.0,3.0
principled,1.0,0.0,0.0,1.0
print,7.0,3.0,2.0,12.0
printed,12.0,3.0,2.0,17.0
printing,1.0,2.0,1.0,4.0
prior,14.0,12.0,7.0,33.0
prioritize,1.0,0.0,3.0,4.0
prison,1.0,1.0,0.0,2.0
prissy,1.0,0.0,0.0,1.0
pristine,1.0,1.0,2.0,4.0
priv,0.0,1.0,0.0,1.0
privacy,0.0,0.0,1.0,1.0
private,13.0,5.0,7.0,25.0
privileged,2.0,0.0,2.0,4.0
privy,1.0,0.0,0.0,1.0
prize,1.0,1.0,1.0,3.0
prized,0.0,4.0,2.0,6.0
prn,1.0,0.0,1.0,2.0
pro,19.0,24.0,61.0,104.0
proactive,2.0,0.0,0.0,2.0
proactively,1.0,0.0,0.0,1.0
prob,3.0,0.0,4.0,7.0
probable,0.0,0.0,1.0,1.0
probably,114.0,125.0,193.0,432.0
probbaly,0.0,0.0,1.0,1.0
probe,2.0,1.0,0.0,3.0
probes,0.0,0.0,1.0,1.0
probing,4.0,0.0,0.0,4.0
probl,1.0,0.0,0.0,1.0
proble,2.0,0.0,1.0,3.0
problematic,7.0,2.0,3.0,12.0
problembut,0.0,1.0,0.0,1.0
problemed,0.0,0.0,1.0,1.0
problemss,0.0,0.0,1.0,1.0
probly,0.0,0.0,1.0,1.0
probobly,0.0,1.0,0.0,1.0
probs,1.0,0.0,0.0,1.0
probz,0.0,0.0,1.0,1.0
proce,0.0,0.0,1.0,1.0
procedural,2.0,0.0,0.0,2.0
procedure,1.0,0.0,0.0,1.0
proceed,1.0,1.0,1.0,3.0
proceeded,0.0,0.0,1.0,1.0
process,7.0,0.0,1.0,8.0
processed,11.0,1.0,4.0,16.0
processes,1.0,0.0,0.0,1.0
processin,0.0,0.0,1.0,1.0
processing,2.0,4.0,2.0,8.0
proclaim,1.0,0.0,0.0,1.0
proco,0.0,4.0,0.0,4.0
procrastinating,0.0,0.0,2.0,2.0
procurando,0.0,0.0,1.0,1.0
prodigy,0.0,0.0,2.0,2.0
produce,6.0,6.0,28.0,40.0
produced,14.0,5.0,12.0,31.0
produces,0.0,21.0,22.0,43.0
producing,20.0,0.0,9.0,29.0
productive,0.0,0.0,18.0,18.0
prof,0.0,0.0,1.0,1.0
profane,1.0,0.0,0.0,1.0
professes,0.0,1.0,0.0,1.0
professional,22.0,37.0,62.0,121.0
professionally,0.0,0.0,7.0,7.0
professor,1.0,0.0,0.0,1.0
professorpaul,0.0,0.0,1.0,1.0
proficient,2.0,0.0,0.0,2.0
proficiently,1.0,0.0,1.0,2.0
profile,0.0,0.0,5.0,5.0
profit,0.0,1.0,0.0,1.0
profitable,1.0,0.0,0.0,1.0
profitbeforepeople,1.0,0.0,0.0,1.0
profiting,1.0,0.0,0.0,1.0
profound,15.0,7.0,0.0,22.0
profoundly,4.0,0.0,2.0,6.0
programmed,0.0,0.0,1.0,1.0
programming,0.0,2.0,0.0,2.0
progressed,2.0,1.0,1.0,4.0
progresses,1.0,0.0,0.0,1.0
progressing,0.0,0.0,2.0,2.0
progressive,1.0,0.0,0.0,1.0
progressively,0.0,4.0,1.0,5.0
prohibitive,0.0,0.0,1.0,1.0
project,1.0,0.0,4.0,5.0
projected,0.0,5.0,2.0,7.0
prolific,1.0,0.0,1.0,2.0
prolink,0.0,0.0,1.0,1.0
prolly,1.0,0.0,4.0,5.0
prolong,0.0,0.0,5.0,5.0
prolonged,4.0,8.0,2.0,14.0
prom,0.0,0.0,2.0,2.0
prominence,1.0,0.0,0.0,1.0
prominent,1.0,0.0,2.0,3.0
prominently,1.0,0.0,2.0,3.0
promise,3.0,2.0,4.0,9.0
promised,19.0,0.0,9.0,28.0
promises,4.0,0.0,1.0,5.0
promising,12.0,3.0,7.0,22.0
promisingly,3.0,0.0,1.0,4.0
promo,0.0,4.0,2.0,6.0
promote,0.0,1.0,2.0,3.0
promoted,0.0,0.0,2.0,2.0
promotes,0.0,0.0,1.0,1.0
promoting,0.0,0.0,1.0,1.0
promotional,0.0,1.0,1.0,2.0
